2500	2975	2	144	1	0	51.55	53.27	54.99	.	.	.	1	2
2501	1254	2	145	1	0	47.08	49.54	66.8	63.89	68.16	69.06	1	1
2502	5251	2	145	1	0	58.56	60.56	70.48	68.8	71.33	72.75	2	2
2503	3960	2	145	1	0	55.74	54.05	63.29	63.37	66.95	.	3	2
2504	2833	2	145	1	0	50.88	52.87	59.93	67.78	64.21	66.56	2	5
2505	1639	2	145	1	0	50.4	41.27	47.59	40.74	36.75	39.03	2	2
2506	1920	2	145	1	0	36.71	38.66	39.52	47.13	47.69	47.53	1	.
2507	2804	2	145	1	0	64.48	72.39	71.35	74.48	78.55	79.96	4	4
2508	6560	2	145	1	0	53.85	.	.	.	.	.	1	1
2509	1974	2	145	1	0	55.2	.	.	57.57	65.11	65.28	1	2
2510	4955	2	145	1	0	49.1	57.84	63.03	59.42	59.77	61.16	2	2
2511	3378	2	145	1	0	34.52	35.39	42.14	45.3	41.58	37.85	2	4
2512	2203	2	145	1	0	40.78	47.93	52.69	58.13	60.09	61.17	4	4
2513	3900	2	145	1	0	36.26	43.22	49.36	44.66	41.3	34.5	1	1
2514	5438	2	145	1	0	38.27	50.82	51.52	59.99	51.12	54	1	.
2515	1292	2	145	1	0	42.25	38.59	34.93	31.16	33.97	30.9	2	2
2516	1684	2	145	1	0	46.41	61.6	56.04	52.03	48.01	58.66	2	2
2517	2586	2	145	1	0	54.88	56.75	60.45	61.91	69.6	69.92	2	2
2518	4272	2	145	1	0	47.57	48.08	51.67	48.82	52.28	52.74	1	2
2519	4171	2	145	1	0	45.53	38.34	46.74	.	.	.	3	3
2520	5612	2	145	1	0	57.99	65.65	69.09	67.79	67.69	69.49	5	4
2521	5085	2	145	1	0	61.14	60.39	59.17	56.56	60.05	60.82	2	2
2522	5330	2	145	1	0	62.13	55.11	64.67	70.22	74.74	76.72	2	1
2523	1738	2	145	1	0	55.05	53.34	62.64	66.12	58.58	57.57	4	2
2524	6297	2	145	1	0	45.37	.	.	.	.	.	1	5
2525	2531	2	145	1	0	41.01	54.46	57.19	51.7	53.21	54.1	2	.
2526	3424	2	145	1	0	34.46	38.33	49.36	46.91	52.31	.	2	2
2527	2019	2	145	1	0	32.8	42.62	43.77	46.98	.	.	2	2
2528	1997	2	145	1	0	46.91	52.78	54.9	56.24	54.21	52.32	1	1
2529	6777	2	145	1	0	41.39	57.17	62.15	54.15	53.04	63.04	2	3
2530	6385	2	145	1	0	54.5	64.32	66.48	67.35	74.53	75.15	2	2
2531	4396	2	145	1	0	50.2	45.81	47.7	44.97	49.05	48.93	4	1
2532	1647	2	145	1	0	63	71.79	72.4	74.08	81.3	81.84	3	1
2533	4912	2	145	1	0	52.1	43.63	54.98	50.92	.	.	2	1
2534	5217	2	145	1	0	64.2	57.31	64.81	65.09	71.02	71.75	2	3
2535	4198	2	145	1	0	45.76	56.29	60.49	64.78	64.02	62.93	2	1
2536	5651	2	145	1	0	45.15	58.22	58.53	63.12	56.12	58.83	5	5
2537	5386	2	145	1	1	47.99	52.98	61.39	60.35	67.79	65.73	2	1
2538	2821	2	145	1	1	52.54	44.87	52.57	52.72	.	.	2	2
2539	4441	2	145	1	1	41.06	31.9	36.45	42.1	38.56	36.48	1	1
2540	2528	2	145	1	1	35.23	44.17	45.65	44.27	53.16	52.57	2	.
2541	3899	2	145	1	1	60.22	58.67	67.96	67.12	68.34	64.93	2	2
2542	4571	2	145	1	1	55.03	57.96	63.3	56.54	68.34	67.79	2	2
2543	5463	2	145	1	1	32.52	32.96	39.04	41.91	36.77	39.6	1	.
2544	2265	2	145	1	1	44.2	38.62	47.47	50.49	50.86	51.03	1	.
2545	4576	2	145	1	1	40.67	37.48	42.1	42.37	45.41	45.1	2	2
2546	5144	2	145	1	1	44.31	50.26	48.31	47.06	45.55	40.62	2	2
2547	3682	2	145	1	1	35.17	39	41.33	39.41	45.77	42.26	2	5
2548	5240	2	145	1	1	52.12	56.81	63.16	64.34	58.68	61.23	2	.
2549	2032	2	145	1	1	46.01	44.4	48.59	45.48	49.69	49.61	1	.
2550	1739	2	145	1	1	58.79	52.49	55.38	63.54	60.27	.	2	1
2551	4072	2	145	1	1	34.05	39.63	37.47	40.99	42.46	48.62	1	1
2552	5849	2	145	1	1	32.01	43.61	43.83	.	.	.	1	5
2553	1714	2	145	1	1	51.24	50.99	50.73	54.88	59.03	55.48	3	.
2554	4418	2	145	1	1	32.67	36.53	40.81	35.12	49.73	47.86	2	3
2555	1876	2	145	1	1	47.75	48.6	49.44	.	.	.	3	1
2556	2908	2	145	1	1	49.6	50.63	56.94	54.47	58.76	53.4	2	.
2557	6856	2	145	1	1	30.46	40.73	37.63	37.9	37.07	31.08	3	1
2558	1036	2	145	1	1	41	56.53	55.49	53.37	51.25	42.66	4	1
2559	1649	2	145	1	1	37.9	32.55	44.35	37.1	35.41	34.85	2	.
2560	5130	2	145	1	0	49.25	51.93	57.41	56.84	56.27	.	2	2
2561	5972	2	146	0	1	44.02	38.25	39.51	44.96	50.4	.	2	2
2562	5875	2	146	0	1	42.52	39.31	36.1	58.97	54.41	54.63	4	5
2563	1391	2	146	0	1	60.65	.	.	66.15	64.62	69.94	2	3
2564	3849	2	146	0	1	62.2	71.99	73.78	74.68	77.5	80.49	2	2
2565	3806	2	146	0	1	41.93	.	.	.	.	.	2	2
2566	2090	2	146	0	0	43.19	48.3	53.2	55.68	48.93	.	2	2
2567	2485	2	146	0	1	39.86	41.04	42.21	47.94	.	.	2	1
2568	3703	2	146	0	1	35.23	43.12	48.61	55.34	58.07	59.93	2	3
2569	6459	2	146	0	0	34.07	33.09	36.04	33.9	36.25	36.28	1	2
2570	1848	2	146	0	0	54.86	68.98	73.04	67.4	74.6	75.22	3	2
2571	5229	2	146	0	0	46.55	41.23	42.74	43.49	54.75	53.75	4	3
2572	4616	2	146	0	0	33.91	40.06	36.57	36.89	37.57	38.24	.	4
2573	4883	2	146	0	0	43.04	50.48	49.46	48.43	53.13	53.38	3	3
2574	3173	2	146	0	0	53.22	50.31	52.36	55.64	62.04	62.31	2	2
2575	6760	2	146	0	0	64.62	63.33	77.18	73.55	76.14	80.36	5	2
2576	3955	2	146	0	1	48.02	43.62	.	.	.	.	.	2
2577	3375	2	146	0	1	44.94	.	.	.	.	.	3	5
2578	6121	2	146	0	0	46.42	59	61.12	62.93	.	.	2	3
2579	5897	2	146	0	1	59.1	59.31	53.53	47.75	54.48	54	2	2
2580	1313	2	146	0	0	69.19	64.02	76.85	73.79	80.01	81.98	4	2
2581	2247	2	146	0	0	54.29	55.56	62.33	62.22	66.05	67	2	.
2582	2842	2	146	0	0	43.78	54.94	49.54	42.37	62.73	60.24	3	3
2583	1952	2	146	0	0	27.55	31.86	28.39	31.94	30.77	26.38	2	2
2584	4625	2	146	0	0	42.51	38.12	35.42	45.37	45.12	44.83	2	4
2585	3354	2	146	0	1	38.18	45.66	.	.	.	.	1	2
2586	2463	2	146	0	1	44.71	38.84	54.83	50.8	56.8	.	2	2
2587	3000	2	146	0	0	46.31	37.76	31.36	35.86	37.41	36.69	2	2
2588	5761	2	146	0	0	34.84	.	.	.	.	.	2	1
2589	1465	2	146	0	0	54.43	49.77	45.1	49.72	52.49	53.1	3	5
2590	3361	2	146	0	1	53.28	48.35	44.05	39.75	.	.	2	3
2591	1176	2	146	0	0	51.16	.	.	.	.	.	2	3
2592	1464	2	146	0	0	53.8	53.83	65.73	63.5	65.39	71.45	3	2
2593	6780	2	146	0	1	62.16	55.3	62.68	66.33	.	.	2	2
2594	1595	2	146	0	0	70.76	73.96	77.16	81.96	76.75	71.53	4	.
2595	3789	2	146	0	0	37.25	40.16	42.34	36.09	29.61	31.14	2	2
2596	5838	2	146	0	0	43.16	42.86	42.55	38.21	42.79	42.34	1	2
2597	3291	2	146	0	1	43.36	40.06	43.98	47.99	54.62	.	1	2
2598	3004	2	146	0	1	49.32	52.84	57.78	60.42	52.79	.	1	1
2599	5322	2	146	0	0	50.09	51.09	61.82	60.41	63.48	.	4	.
2600	5983	2	146	0	0	36.98	40.43	46.35	56.22	62.52	62.83	2	3
2601	5788	2	146	0	1	27.48	35.47	43.63	36.06	36.33	36.78	1	3
2602	4901	2	146	0	0	32.64	44	.	.	.	.	2	2
2603	3419	2	146	0	0	37.66	.	.	.	.	.	4	1
2604	3933	2	146	0	1	44.69	48.01	42.67	49.46	54.94	55.11	2	2
2605	3537	2	146	0	0	68.25	65.64	73.39	81.13	82.08	84.25	5	4
2606	5061	2	146	0	1	68.94	68.25	73.48	73.24	74.68	74.58	3	3
2607	2419	2	146	0	0	49.6	54.38	62.72	66.46	66.4	.	2	3
2608	1282	2	146	0	1	51.87	49.7	56.1	48.53	64.35	69.69	2	3
2609	5253	2	146	0	0	51.48	52.32	43.22	45.39	37.52	50.48	2	2
2610	6464	2	146	0	0	41.88	55.24	.	.	.	.	2	2
2611	5338	2	146	0	1	38.02	44.68	47.11	49.95	54.59	54.91	1	5
2612	1779	2	146	0	1	56.68	49.69	56.46	61.29	62.9	.	2	3
2613	6599	2	146	0	1	52.6	60.36	63.33	63.38	68.16	67.11	2	1
2614	4994	2	146	0	1	38.66	40.72	49.32	51.59	44.53	56.71	2	.
2615	2411	2	146	0	1	40.73	.	.	43.12	.	.	2	1
2616	3243	2	146	0	1	73.48	72.51	76.75	81.98	77.54	80.61	2	2
2617	1234	2	146	0	0	51.55	61.88	57.4	56.3	63.37	58.07	2	5
2618	2183	2	146	0	0	48.57	45.88	46.92	51.54	54.97	55.55	1	4
2619	1066	2	146	0	1	49.23	49.75	43.09	55.75	49.7	53.91	2	2
2620	3476	2	146	0	0	44.27	30.04	36.29	42.28	42.78	43.45	2	1
2621	1080	2	147	0	0	39.44	43.63	50.99	52.13	50.54	45.2	2	1
2622	4951	2	147	0	1	63.47	70.25	69.96	68.9	72.17	73.48	2	4
2623	6630	2	147	0	1	59.4	56.24	60.12	61.21	62.3	60.86	2	2
2624	5238	2	147	0	1	60.7	60.4	67.02	71.07	75.53	71.25	5	4
2625	6775	2	147	0	0	53.56	52.4	58.73	61.66	62.93	.	2	2
2626	1244	2	147	0	0	55.43	54.57	63.09	65.27	66.62	69.57	2	2
2627	3281	2	147	0	0	54.6	60.84	.	.	.	.	2	2
2628	4154	2	147	0	0	52.88	50.05	48.61	45.54	49.74	49.66	2	1
2629	3742	2	147	0	0	59.86	63.72	67.68	70.35	69.73	.	1	1
2630	1428	2	147	0	1	43.58	37.48	45.06	42.79	.	.	4	2
2631	4611	2	147	0	0	39.38	37.05	37.51	.	.	.	1	.
2632	5433	2	147	0	1	63.89	63.14	62.38	58.67	60.21	61.38	2	2
2633	1871	2	147	0	1	45.26	41.19	43.11	45.03	.	.	.	1
2634	4547	2	147	0	0	43.33	43.79	49.79	51.79	54.3	54.47	2	2
2635	1757	2	147	0	0	46.92	36.36	37.31	34.19	31.06	.	2	2
2636	4084	2	147	0	0	41.84	37.54	31.33	27.43	24.44	25.06	1	2
2637	4330	2	147	0	0	57.71	68.29	68.37	74.34	78.59	79.96	2	2
2638	4751	2	147	0	1	52.97	.	.	.	.	.	2	2
2639	3343	2	147	0	0	45.95	46.55	49.5	55.64	54.25	.	1	3
2640	6306	2	147	0	1	37.56	41.48	50.12	49.15	48.76	49.85	2	2
2641	2174	2	147	0	0	54.73	49.43	44.12	.	.	.	2	1
2642	2126	2	147	0	1	56.3	59.49	52.98	58.41	67.29	67.28	2	2
2643	4753	2	147	0	1	42.8	43.03	48.69	57.32	51.06	53.42	2	3
2644	6106	2	147	0	0	56.8	50.12	57.88	61.49	.	.	2	2
2645	6002	2	147	0	0	68.45	69.51	73.27	75.76	79.05	80.63	4	2
2646	1522	2	147	0	0	51.68	58.23	64.78	66.74	67.2	63.3	1	2
2647	3923	2	147	0	0	68.59	66.28	75.84	68.69	74.44	75.66	5	5
2648	4235	2	147	0	1	66.62	65.1	72.67	65.95	72.6	73.25	2	2
2649	1945	2	147	0	0	48.49	43	52.7	45.51	42.93	40.34	2	2
2650	2627	2	147	0	1	37.72	36.65	38.85	35.89	35.81	.	2	1
2651	4269	2	147	0	0	55.28	56.54	63.49	63.23	66.59	67.41	1	1
2652	3908	2	147	0	0	58.27	51.85	47.05	62.04	60.19	60.7	3	5
2653	6424	2	147	0	0	49.93	48.49	52.42	59	60	.	2	1
2654	1094	2	147	0	1	37.1	34.86	28.66	43.67	37.9	39.63	2	2
2655	2162	2	147	0	0	65.84	63.61	70.7	71.51	70.28	72.41	4	4
2656	1806	2	147	0	0	56.07	63.28	65.21	66.62	62.89	65.22	2	2
2657	2775	2	147	0	0	48.44	39.76	37.93	34.32	41.94	45.24	2	2
2658	1150	2	147	0	1	57.31	59.67	62.03	61.08	64.66	65.38	1	2
2659	2280	2	147	0	0	55.79	61.35	68.16	63.59	68.43	69.33	1	1
2660	5848	2	147	0	0	52.68	58.78	64.88	67.95	69.77	70.05	2	2
2661	3076	2	147	0	1	47.74	62.13	66.41	64.83	71.32	71.95	1	1
2662	4577	2	147	0	0	64.35	59.58	66.08	69.55	.	.	3	2
2663	3825	2	147	0	1	37.4	40.44	44.05	47.56	51.07	.	5	2
2664	4186	2	147	0	1	54.07	58.65	61.15	63.64	56.67	59.4	2	2
2665	6714	2	147	0	1	41.42	48.86	46.32	52.51	58.69	64.27	1	5
2666	6538	2	147	0	0	61.34	63.15	60.77	62.68	65.3	66.05	2	2
2667	3906	2	147	0	0	36.68	41.28	39.45	50.79	46.23	48.05	1	1
2668	5627	2	147	0	0	49.92	54.85	59.26	61.78	.	.	4	1
2669	6810	2	147	0	0	48.33	55.23	57.79	62.93	61.76	63.53	1	1
2670	4136	2	147	0	1	51.28	.	.	.	.	.	2	.
2671	4014	2	147	0	0	62.6	60.7	65.08	69.95	63.7	66.57	4	4
2672	4202	2	147	0	1	53.59	50.94	63.44	64.05	52.35	40.64	2	2
2673	5638	2	147	0	1	50.1	46.87	55.75	53.5	59.98	60.15	2	2
2674	5776	2	147	0	1	51.24	47.4	43.56	.	.	.	1	3
2675	3272	2	147	0	1	53.02	52.09	59.55	63.25	65.26	66.02	2	2
2676	5181	2	147	0	1	54.4	58.64	63.07	70.74	72.12	73.8	2	2
2677	4201	2	147	0	0	27.24	32.21	33.75	.	.	.	1	1
2678	3976	2	147	0	1	48.36	43.46	50.54	45.45	50.34	50.28	1	3
2679	2614	2	147	0	0	45.57	47.21	56.59	53.97	57.27	57.97	4	5
2680	5591	2	147	0	1	45.15	50.94	55.59	63.74	59.15	61.5	2	2
2681	4191	1	201	.	1	.	.	.	46.91	.	.	.	.
2682	3435	1	201	.	1	.	.	.	51.98	60.65	55.2	2	2
2683	5454	1	201	.	1	.	.	.	72.41	81.45	83.09	2	2
2684	2214	1	201	.	1	.	.	.	72.01	72.04	74.14	2	1
2685	4993	1	201	.	0	.	.	.	67.52	66.83	69.55	2	2
2686	5011	1	201	.	1	.	.	.	41.74	53.01	51.82	2	4
2687	2277	1	201	.	0	.	.	.	61.88	64.69	65.71	2	2
2688	6335	1	201	.	1	.	.	.	53.05	59.69	62.47	2	2
2689	4317	1	201	.	1	.	.	.	53.76	.	.	2	2
2690	2009	1	201	.	1	.	.	.	59	63.18	67.35	4	2
2691	6410	1	201	.	0	.	.	.	74.5	79.66	81.98	4	2
2692	3961	1	201	.	1	.	.	.	46.25	53.07	57.19	2	3
2693	1563	1	201	.	1	.	.	.	59.56	58.26	67.81	2	2
2694	1417	1	201	.	0	.	.	.	46.32	48.52	50.72	2	3
2695	6267	1	201	.	1	.	.	.	56.57	61.85	61.73	2	5
2696	6445	1	201	.	1	.	.	.	51.95	52.43	54.5	3	5
2697	1676	1	201	.	1	.	.	.	47.47	46.11	47.2	1	.
2698	6138	1	201	.	1	.	.	.	45.38	41.19	47.73	2	2
2699	2481	1	201	.	0	.	.	.	75.12	75.07	76.87	4	4
2700	5532	1	201	.	0	.	.	.	67.43	72.49	79.59	2	5
2701	5125	1	201	.	0	.	.	.	60.38	57.76	62.78	2	2
2702	3332	1	201	.	0	.	.	.	59.93	60.91	69.76	2	2
2703	1857	1	201	.	0	.	.	.	43.51	58.31	63.29	2	2
2704	4788	1	201	.	0	.	.	.	52.48	52.01	56.45	4	4
2705	4828	1	201	.	0	.	.	.	43.65	45.6	52.44	1	2
2706	2533	1	201	.	1	.	.	.	54.58	70.32	69.33	2	1
2707	5071	1	201	.	0	.	.	.	71.48	75.41	79.34	2	5
2708	6857	1	201	.	0	.	.	.	55.5	58.05	.	2	.
2709	1896	1	201	.	1	.	.	.	51.93	64.34	62.63	2	.
2710	2758	1	201	.	0	.	.	.	51.51	54.7	52.59	2	2
2711	2372	1	201	.	1	.	.	.	53.81	59.44	61.18	1	1
2712	1698	1	201	.	1	.	.	.	45.12	54.9	54.52	2	2
2713	3846	1	201	.	0	.	.	.	68.86	72.97	74.15	2	.
2714	6279	1	201	.	1	.	.	.	48.4	58.54	62.09	4	5
2715	5518	1	201	.	0	.	.	.	53.11	66.05	68.61	2	2
2716	1171	1	201	.	1	.	.	.	55.34	58.82	65.1	2	1
2717	4861	1	201	.	1	.	.	.	46.48	39.73	46.12	2	1
2718	2602	1	201	.	0	.	.	.	51.41	63.73	68.12	1	1
2719	4536	1	201	.	0	.	.	.	68.62	72.45	77.77	3	5
2720	6028	1	201	.	1	.	.	.	42.34	57.41	59.35	2	2
2721	5705	1	201	.	1	.	.	.	43.27	49.52	62.28	2	2
2722	4113	1	201	.	0	.	.	.	55.88	.	.	2	2
2723	1499	1	201	.	1	.	.	.	59.54	70.05	65.14	3	2
2724	4498	1	201	.	1	.	.	.	42.46	46.77	51.08	3	.
2725	3531	1	201	.	1	.	.	.	44.1	59.84	66.48	5	3
2726	3558	1	201	.	0	.	.	.	46.73	58.24	53.5	1	1
2727	5708	1	201	.	0	.	.	.	56.46	57.67	63.32	2	5
2728	1299	1	201	.	1	.	.	.	57.92	.	.	3	.
2729	1314	1	201	.	0	.	.	.	48.68	53.62	55.45	5	4
2730	1246	1	201	.	1	.	.	.	61.92	55.16	48.39	2	2
2731	2922	1	201	.	0	.	.	.	63.71	63.6	63.48	2	2
2732	5826	1	201	.	0	.	.	.	49.4	49.49	54.04	1	2
2733	3117	1	201	.	1	.	.	.	53.27	51.4	51.14	4	3
2734	1936	1	201	.	0	.	.	.	60.77	66.06	65.04	4	4
2735	2344	1	201	.	1	.	.	.	42.84	47.27	46.07	1	2
2736	4772	1	201	.	0	.	.	.	56.43	64.28	.	1	2
2737	6648	1	201	.	0	.	.	.	58.78	55.62	69.82	2	1
2738	1847	1	201	.	1	.	.	.	56.12	55.7	63.69	2	2
2739	4885	1	203	.	0	.	.	.	46.23	49.38	52.53	3	2
2740	5525	1	203	.	1	.	.	.	65.1	70.05	68.63	2	2
2741	3963	1	203	.	1	.	.	.	46.17	.	.	1	2
2742	6001	1	203	.	0	.	.	.	42.87	43.72	.	1	.
2743	5915	1	203	.	0	.	.	.	48.41	46.07	50.98	1	.
2744	6922	1	203	.	0	.	.	.	57.15	50.89	62.94	2	2
2745	1035	1	203	.	1	.	.	.	.	.	.	1	.
2746	4176	1	203	.	0	.	.	.	47.86	.	.	2	2
2747	3736	1	203	.	1	.	.	.	46.87	48.14	52.12	3	3
2748	5936	1	203	.	1	.	.	.	51.68	.	.	1	3
2749	3701	1	203	.	1	.	.	.	40.53	41.3	43.42	1	1
2750	4192	1	203	.	0	.	.	.	50.57	47.33	49.16	2	2
2751	2492	1	203	.	0	.	.	.	61.02	.	.	3	2
2752	1121	1	203	.	0	.	.	.	52.36	49.73	47.09	2	3
2753	5294	1	203	.	1	.	.	.	43.56	51.06	50.44	2	2
2754	5616	1	203	.	1	.	.	.	48.79	51.38	53.96	2	3
2755	5034	1	203	.	1	.	.	.	44.88	55.26	56.72	2	2
2756	3172	1	203	.	0	.	.	.	48.38	54.86	61.34	1	2
2757	3160	1	203	.	0	.	.	.	58.77	.	.	2	2
2758	5018	1	203	.	1	.	.	.	54.14	53.14	56.77	1	1
2759	5485	1	203	.	1	.	.	.	40.74	.	.	1	.
2760	1569	1	203	.	0	.	.	.	52.55	69.72	68.48	1	2
2761	6827	1	203	.	1	.	.	.	47.14	55.87	57.62	1	1
2762	3049	1	203	.	1	.	.	.	43.45	.	.	2	3
2763	5798	1	203	.	1	.	.	.	41.14	40.81	45.78	2	1
2764	6362	1	203	.	1	.	.	.	56.27	58.19	61.14	2	2
2765	5269	1	203	.	1	.	.	.	57.22	57.17	56.1	2	1
2766	4927	1	203	.	0	.	.	.	42.59	.	.	1	2
2767	3393	1	203	.	0	.	.	.	51.39	52.5	58.49	2	4
2768	5804	1	203	.	1	.	.	.	59.83	58.8	72.97	2	3
2769	4903	1	203	.	1	.	.	.	52.3	55.12	57.94	2	.
2770	4156	1	204	.	0	.	.	.	79.36	81.2	84.85	2	2
2771	2105	1	204	.	1	.	.	.	58.79	61.23	56.66	2	2
2772	1882	1	204	.	0	.	.	.	54.47	49.96	57.34	2	2
2773	1030	1	204	.	0	.	.	.	65.66	.	.	3	2
2774	6548	1	204	.	0	.	.	.	67.59	70.69	75.15	2	3
2775	1409	1	204	.	1	.	.	.	64.92	73.3	66.9	5	4
2776	6656	1	204	.	0	.	.	.	73.49	78.33	82.71	5	5
2777	1555	1	204	.	1	.	.	.	71.41	74.08	75.45	2	3
2778	4856	1	204	.	1	.	.	.	64.67	67.44	69.39	4	4
2779	1248	1	204	.	0	.	.	.	56.19	50.19	49.06	2	2
2780	2024	1	204	.	0	.	.	.	61.92	65.93	64.22	5	5
2781	4687	1	204	.	0	.	.	.	71.16	73.72	74.04	2	2
2782	1468	1	204	.	0	.	.	.	70.3	78.38	78.25	2	2
2783	3916	1	204	.	0	.	.	.	65.96	66.98	61.79	2	2
2784	3254	1	204	.	1	.	.	.	67.79	66.74	65.69	3	2
2785	1818	1	204	.	1	.	.	.	52.17	54.5	56.83	2	3
2786	3446	1	204	.	1	.	.	.	71.09	68.17	62.16	2	2
2787	1528	1	204	.	0	.	.	.	73.03	76.12	75.7	2	2
2788	5839	1	204	.	1	.	.	.	65.42	67.58	64.36	2	2
2789	3714	1	204	.	0	.	.	.	70.76	69.98	71.69	3	2
2790	6161	1	204	.	0	.	.	.	63.5	68.52	65.85	2	1
2791	6834	1	204	.	1	.	.	.	53.95	45.39	51.97	4	2
2792	6070	1	204	.	1	.	.	.	54.82	.	.	3	4
2793	5743	1	204	.	1	.	.	.	69.91	72.49	80.05	4	5
2794	2570	1	204	.	0	.	.	.	57.96	58.93	59.89	2	2
2795	4074	1	204	.	1	.	.	.	47.06	.	.	2	4
2796	2057	1	204	.	0	.	.	.	71.46	65.21	58.96	2	2
2797	1059	1	204	.	0	.	.	.	60.9	63.18	70.82	2	2
2798	5529	1	204	.	1	.	.	.	52.25	.	.	2	4
2799	6487	1	204	.	0	.	.	.	62.93	67.15	69.63	2	2
2800	4512	1	204	.	1	.	.	.	58.98	68.03	63.33	2	.
2801	1651	1	204	.	1	.	.	.	64.81	59.76	65.16	1	.
2802	2557	1	204	.	1	.	.	.	55.66	58.88	58.21	2	2
2803	4960	1	204	.	1	.	.	.	57.01	63.38	62.6	2	2
2804	2180	1	204	.	0	.	.	.	70.03	73.98	.	4	2
2805	1747	1	204	.	0	.	.	.	61.94	65.41	68.88	2	2
2806	3544	1	204	.	0	.	.	.	78.58	82.49	82.86	2	4
2807	5062	1	204	.	1	.	.	.	71.91	76.07	82.47	2	3
2808	5904	1	204	.	0	.	.	.	61.72	62.12	62.71	2	2
2809	4226	1	204	.	1	.	.	.	65.44	67.4	66.48	2	2
2810	4436	1	204	.	0	.	.	.	67.22	69.6	70.05	.	2
2811	1110	1	204	.	1	.	.	.	63.23	60.38	64.12	4	5
2812	1940	1	204	.	1	.	.	.	47.34	55	57.05	4	3
2813	6897	1	204	.	0	.	.	.	70.5	71.54	73.48	1	2
2814	5503	1	204	.	1	.	.	.	60.49	61.64	61.27	5	5
2815	3650	1	204	.	1	.	.	.	65.72	68.99	69.59	2	2
2816	4774	1	204	.	1	.	.	.	66.87	66.95	68.22	2	2
2817	6318	1	204	.	0	.	.	.	68.37	65.21	68.58	4	2
2818	1101	1	204	.	0	.	.	.	60.54	58.09	61.95	5	4
2819	1117	1	204	.	1	.	.	.	64.49	74.54	69.76	3	5
2820	5033	1	204	.	0	.	.	.	74.96	77.54	78.62	1	2
2821	6881	1	204	.	0	.	.	.	58.89	53.27	56.82	2	2
2822	1258	1	204	.	1	.	.	.	58.01	54.11	57.65	2	4
2823	4079	1	204	.	1	.	.	.	63.57	63.34	65.82	4	5
2824	1265	1	204	.	1	.	.	.	54.36	67.71	63.99	2	2
2825	2512	1	204	.	0	.	.	.	80.51	84.06	85.08	4	5
2826	3472	1	204	.	0	.	.	.	.	37.16	.	5	4
2827	6255	1	204	.	1	.	.	.	44.96	63.01	62.21	2	2
2828	1870	1	204	.	1	.	.	.	66.92	62.82	69.4	2	2
2829	6099	1	204	.	0	.	.	.	70.7	67.04	72.55	2	2
2830	2012	1	205	.	0	.	.	.	51.95	.	.	2	2
2831	1608	1	205	.	0	.	.	.	43.23	.	.	1	2
2832	1424	1	205	.	1	.	.	.	49.3	.	.	3	2
2833	5017	1	205	.	0	.	.	.	55.65	60.95	62.95	2	.
2834	1894	1	205	.	0	.	.	.	45.91	42.94	59.78	3	4
2835	6603	1	205	.	1	.	.	.	46.48	.	.	3	.
2836	3425	1	205	.	1	.	.	.	69.49	.	.	1	2
2837	2536	1	205	.	0	.	.	.	62.66	53.47	44.27	1	1
2838	3688	1	205	.	0	.	.	.	49.7	.	.	2	2
2839	3902	1	205	.	1	.	.	.	50.63	61.44	58.86	2	2
2840	1187	1	205	.	0	.	.	.	46.13	44.4	42.67	.	.
2841	4629	1	205	.	1	.	.	.	59.23	65.92	71.45	2	3
2842	1906	1	205	.	1	.	.	.	49.33	42.77	48.85	2	1
2843	3942	1	205	.	0	.	.	.	71.15	71.65	72.14	2	2
2844	4252	1	205	.	1	.	.	.	54.7	.	.	1	2
2845	2791	1	205	.	1	.	.	.	55.01	54.06	60.14	2	2
2846	6126	1	205	.	1	.	.	.	57.74	.	.	2	2
2847	1307	1	205	.	0	.	.	.	44.23	.	.	.	.
2848	2022	1	205	.	0	.	.	.	64.03	.	.	2	3
2849	3662	1	205	.	1	.	.	.	52.46	54.42	52.94	.	.
2850	6514	1	205	.	0	.	.	.	57.92	.	.	2	2
2851	5103	1	205	.	0	.	.	.	49.45	.	.	2	2
2852	5815	1	205	.	0	.	.	.	61.18	70.13	69.35	2	2
2853	6769	1	205	.	0	.	.	.	36.42	.	.	1	1
2854	6502	1	205	.	1	.	.	.	62.56	61.91	61.26	3	2
2855	1725	1	205	.	1	.	.	.	45.52	.	.	3	.
2856	5536	1	205	.	1	.	.	.	51.12	53.57	57.54	2	2
2857	3588	1	205	.	0	.	.	.	47.79	47.43	47.06	2	1
2858	1475	1	205	.	0	.	.	.	50.72	.	.	2	.
2859	2656	1	205	.	1	.	.	.	61.7	.	.	2	1
2860	2152	1	205	.	1	.	.	.	58.19	59.74	62.63	1	2
2861	2942	1	205	.	0	.	.	.	80.18	79.67	81.2	2	2
2862	2781	1	205	.	1	.	.	.	41.55	43.11	44.67	2	2
2863	4971	1	205	.	0	.	.	.	42.15	41.25	.	1	2
2864	6078	1	205	.	0	.	.	.	36.61	.	.	5	.
2865	6935	1	205	.	0	.	.	.	51.86	.	.	1	1
2866	4529	1	205	.	0	.	.	.	42.91	.	.	1	1
2867	3224	1	205	.	0	.	.	.	42.78	.	.	2	2
2868	3986	1	205	.	1	.	.	.	58.71	.	.	2	2
2869	6904	1	205	.	1	.	.	.	58.7	.	.	4	4
2870	3518	1	205	.	1	.	.	.	33.23	35.39	40.33	2	3
2871	3878	1	205	.	0	.	.	.	48.51	.	.	1	1
